39.8,39.8,27.377,28.63,27.906,28.63,25.712,24.935,23.515,23.239,23.025,24.208,24.059,26.455,25.331,26.776,25.932,25.331,22.632,23.628,23.114,24.864,25.246,26.311,26.311
39.8,39.8,30.891,30.891,29.803,30.891,28.63,27.906,27.377,25.712,25.932,26.177,26.957,25.819,27.156,26.455,27.156,27.377,25.61,26.455,25.61,26.311,27.156,26.455,26.957
39.8,39.8,39.8,30.891,29.803,30.891,28.63,29.127,26.957,26.609,26.776,27.624,28.235,28.63,27.156,29.127,26.177,26.776,27.377,26.177,26.455,30.891,27.156,26.609,29.127
39.8,39.8,30.891,39.8,30.891,39.8,30.891,29.127,26.776,26.051,26.776,25.331,26.177,26.776,27.377,27.377,27.624,26.177,26.957,26.311,26.609,26.957,27.156,26.455,27.156
39.8,39.8,28.235,28.63,27.906,28.235,26.177,23.084,23.372,22.115,21.426,21.121,21.877,22.495,23.59,23.407,23.407,23.084,22.133,21.155,21.49,21.477,22.097,22.54,22.73
39.8,39.8,28.235,29.127,27.156,27.906,25.513,23.145,23.207,22.079,21.401,21.155,22.305,22.859,23.442,23.79,23.145,23.407,21.769,21.304,21.2,21.942,22.54,22.632,23.207
39.8,39.8,28.63,29.127,27.377,27.906,25.61,23.668,23.407,22.17,21.769,21.439,22.473,23.442,23.272,24.208,23.272,23.515,22.152,21.464,21.292,22.326,22.68,22.73,23.145
39.8,39.8,39.8,39.8,39.8,39.8,39.8,30.891,39.8,28.63,39.8,27.624,29.803,30.891,28.63,28.63,39.8,29.127,29.803,29.803,30.891,28.235,28.63,27.377,28.235
39.8,39.8,39.8,30.891,39.8,39.8,29.803,27.906,27.906,27.377,27.156,25.819,26.957,26.177,26.455,27.906,28.63,26.455,26.609,26.776,26.957,26.776,27.377,27.624,26.776
39.8,39.8,30.891,39.8,39.8,30.891,29.803,29.803,29.127,26.177,26.776,25.712,26.609,26.455,26.957,26.177,26.957,26.455,26.051,25.513,26.177,26.609,26.177,26.776,26.776
39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,30.891,39.8,39.8,39.8,39.8,30.891,30.891,39.8,39.8,39.8,30.891,39.8,39.8,39.8
39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,30.891,28.63,27.906,29.127,29.127,27.624,28.63,29.127,29.803,28.63,27.377,28.235,30.891,28.63,29.127,27.377,29.127
39.8,39.8,39.8,30.891,39.8,39.8,30.891,29.127,30.891,28.63,29.803,27.156,29.803,29.127,28.63,28.235,29.127,29.127,26.776,28.235,28.63,27.377,28.235,29.127,27.624
39.8,39.8,30.891,39.8,39.8,39.8,39.8,30.891,29.127,30.891,39.8,29.127,30.891,39.8,39.8,39.8,30.891,30.891,29.803,30.891,29.127,30.891,39.8,30.891,39.8
39.8,39.8,39.8,30.891,39.8,39.8,30.891,29.127,30.891,29.803,29.127,27.906,28.63,30.891,29.127,29.127,30.891,30.891,28.63,28.235,28.235,28.63,29.127,28.63,28.235
39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,30.891,28.63,30.891,27.624,30.891,30.891,39.8,28.235,29.803,30.891,27.906,29.803,39.8,28.235,29.127,30.891,29.803
39.8,39.8,39.8,39.8,30.891,39.8,30.891,29.803,29.803,27.377,27.624,27.624,26.957,26.776,27.377,29.803,28.235,27.377,26.776,25.712,26.455,27.156,27.906,27.906,29.127
39.8,39.8,39.8,30.891,30.891,39.8,39.8,27.624,28.63,26.455,26.051,25.513,25.819,26.455,26.051,25.61,26.776,26.051,25.61,24.935,25.712,26.051,26.311,25.42,26.957
39.8,39.8,30.891,39.8,30.891,39.8,29.803,28.63,28.63,26.609,26.609,27.377,25.819,26.311,25.932,27.377,26.957,26.455,26.051,25.331,25.932,25.932,26.957,25.932,28.235
39.8,39.8,30.891,29.803,27.156,28.63,25.932,25.331,23.442,23.442,23.176,23.338,24.059,24.601,23.966,24.729,25.331,25.246,23.239,22.886,22.78,23.79,23.79,25.42,24.367
39.8,39.8,29.803,28.63,29.127,39.8,26.311,26.311,24.367,23.966,22.886,23.92,24.157,25.009,24.795,26.177,25.331,25.42,23.407,23.207,22.968,24.26,24.481,24.935,24.367
39.8,39.8,28.63,28.235,27.377,28.63,25.085,23.92,23.025,22.346,21.57,21.942,22.585,23.749,23.084,24.935,23.833,23.59,21.992,21.877,21.292,22.632,23.207,22.886,23.239
39.8,39.8,39.8,30.891,39.8,39.8,29.127,30.891,28.63,25.712,26.609,25.712,26.177,26.455,26.957,27.624,27.156,27.377,27.377,26.957,26.455,26.455,27.906,26.776,27.377
39.8,39.8,39.8,39.8,39.8,30.891,29.803,30.891,39.8,27.624,28.235,26.957,28.63,27.906,28.63,26.609,27.906,27.906,28.235,26.609,27.624,27.624,26.609,29.127,28.235
39.8,39.8,39.8,39.8,39.8,30.891,29.803,30.891,39.8,28.235,28.235,27.156,28.63,29.127,29.127,27.156,29.803,27.624,29.127,27.906,27.906,27.906,26.776,29.803,28.63
39.8,39.8,39.8,39.8,39.8,30.891,39.8,29.803,39.8,29.127,28.63,26.957,29.127,28.63,29.127,27.156,29.803,27.624,29.803,28.63,28.235,28.235,27.624,29.127,28.63
39.8,39.8,39.8,30.891,39.8,39.8,29.803,28.63,30.891,26.051,26.455,25.819,27.156,26.455,27.906,26.776,27.906,26.609,27.377,26.609,26.455,26.455,27.377,26.957,27.624
39.8,39.8,39.8,30.891,39.8,39.8,29.803,29.803,30.891,26.311,27.624,27.156,27.906,26.776,28.63,28.63,28.63,27.906,27.377,27.624,26.776,26.957,30.891,27.624,28.235
39.8,39.8,39.8,30.891,39.8,30.891,29.803,29.803,29.803,26.455,27.377,26.609,27.377,26.957,27.906,28.235,29.803,27.377,26.776,26.455,26.776,26.776,27.906,27.624,28.235
